 4.46683592e+08 -5.57531315e+01  4.46683592e+08  6.06584853e-01  4.46683592e+08 -4.28640137e+01  4.46683592e+08 -6.69642709e+00  4.46683592e+08 -5.36203324e+01 
 4.57088190e+08 -5.57044328e+01  4.57088190e+08  5.94496675e-01  4.57088190e+08 -4.28258569e+01  4.57088190e+08 -6.85423172e+00  4.57088190e+08 -5.36157724e+01 
 4.67735141e+08 -5.56575103e+01  4.67735141e+08  5.82583960e-01  4.67735141e+08 -4.27890565e+01  4.67735141e+08 -7.01354502e+00  4.67735141e+08 -5.36113903e+01 
 4.78630092e+08 -5.56123137e+01  4.78630092e+08  5.70847671e-01  4.78630092e+08 -4.27535770e+01  4.78630092e+08 -7.17432617e+00  4.78630092e+08 -5.36071801e+01 
 4.89778819e+08 -5.55687932e+01  4.89778819e+08  5.59288552e-01  4.89778819e+08 -4.27193826e+01  4.89778819e+08 -7.33653447e+00  4.89778819e+08 -5.36031358e+01 
 5.01187234e+08 -5.55268994e+01  5.01187234e+08  5.47907140e-01  5.01187234e+08 -4.26864377e+01  5.01187234e+08 -7.50012943e+00  5.01187234e+08 -5.35992518e+01 
 5.12861384e+08 -5.54865833e+01  5.12861384e+08  5.36703771e-01  5.12861384e+08 -4.26547072e+01  5.12861384e+08 -7.66507082e+00  5.12861384e+08 -5.35955223e+01 
 5.24807460e+08 -5.54477968e+01  5.24807460e+08  5.25678588e-01  5.24807460e+08 -4.26241557e+01  5.24807460e+08 -7.83131875e+00  5.24807460e+08 -5.35919418e+01 
 5.37031796e+08 -5.54104921e+01  5.37031796e+08  5.14831549e-01  5.37031796e+08 -4.25947486e+01  5.37031796e+08 -7.99883373e+00  5.37031796e+08 -5.35885051e+01 
 5.49540874e+08 -5.53746223e+01  5.49540874e+08  5.04162436e-01  5.49540874e+08 -4.25664513e+01  5.49540874e+08 -8.16757670e+00  5.49540874e+08 -5.35852067e+01 
 5.62341325e+08 -5.53401412e+01  5.62341325e+08  4.93670863e-01  5.62341325e+08 -4.25392299e+01  5.62341325e+08 -8.33750916e+00  5.62341325e+08 -5.35820418e+01 
 5.75439937e+08 -5.53070034e+01  5.75439937e+08  4.83356282e-01  5.75439937e+08 -4.25130507e+01  5.75439937e+08 -8.50859311e+00  5.75439937e+08 -5.35790051e+01 
 5.88843655e+08 -5.52751644e+01  5.88843655e+08  4.73217998e-01  5.88843655e+08 -4.24878807e+01  5.88843655e+08 -8.68079119e+00  5.88843655e+08 -5.35760921e+01 
 6.02559586e+08 -5.52445805e+01  6.02559586e+08  4.63255168e-01  6.02559586e+08 -4.24636873e+01  6.02559586e+08 -8.85406663e+00  6.02559586e+08 -5.35732978e+01 
 6.16595002e+08 -5.52152089e+01  6.16595002e+08  4.53466818e-01  6.16595002e+08 -4.24404384e+01  6.16595002e+08 -9.02838336e+00  6.16595002e+08 -5.35706179e+01 
 6.30957344e+08 -5.51870078e+01  6.30957344e+08  4.43851847e-01  6.30957344e+08 -4.24181028e+01  6.30957344e+08 -9.20370600e+00  6.30957344e+08 -5.35680479e+01 
 6.45654229e+08 -5.51599363e+01  6.45654229e+08  4.34409032e-01  6.45654229e+08 -4.23966496e+01  6.45654229e+08 -9.37999988e+00  6.45654229e+08 -5.35655834e+01 
 6.60693448e+08 -5.51339546e+01  6.60693448e+08  4.25137043e-01  6.60693448e+08 -4.23760487e+01  6.60693448e+08 -9.55723109e+00  6.60693448e+08 -5.35632204e+01 
 6.76082975e+08 -5.51090238e+01  6.76082975e+08  4.16034447e-01  6.76082975e+08 -4.23562706e+01  6.76082975e+08 -9.73536646e+00  6.76082975e+08 -5.35609547e+01 
 6.91830971e+08 -5.50851058e+01  6.91830971e+08  4.07099712e-01  6.91830971e+08 -4.23372865e+01  6.91830971e+08 -9.91437362e+00  6.91830971e+08 -5.35587826e+01 
 7.07945784e+08 -5.50621639e+01  7.07945784e+08  3.98331220e-01  7.07945784e+08 -4.23190683e+01  7.07945784e+08 -1.00942209e+01  7.07945784e+08 -5.35567002e+01 
 7.24435960e+08 -5.50401621e+01  7.24435960e+08  3.89727273e-01  7.24435960e+08 -4.23015886e+01  7.24435960e+08 -1.02748777e+01  7.24435960e+08 -5.35547039e+01 
 7.41310241e+08 -5.50190655e+01  7.41310241e+08  3.81286097e-01  7.41310241e+08 -4.22848207e+01  7.41310241e+08 -1.04563137e+01  7.41310241e+08 -5.35527902e+01 
 7.58577575e+08 -5.49988402e+01  7.58577575e+08  3.73005849e-01  7.58577575e+08 -4.22687385e+01  7.58577575e+08 -1.06384999e+01  7.58577575e+08 -5.35509556e+01 
 7.76247117e+08 -5.49794533e+01  7.76247117e+08  3.64884626e-01  7.76247117e+08 -4.22533168e+01  7.76247117e+08 -1.08214079e+01  7.76247117e+08 -5.35491968e+01 
 7.94328235e+08 -5.49608730e+01  7.94328235e+08  3.56920471e-01  7.94328235e+08 -4.22385311e+01  7.94328235e+08 -1.10050100e+01  7.94328235e+08 -5.35475107e+01 
 8.12830516e+08 -5.49430682e+01  8.12830516e+08  3.49111373e-01  8.12830516e+08 -4.22243574e+01  8.12830516e+08 -1.11892793e+01  8.12830516e+08 -5.35458942e+01 
 8.31763771e+08 -5.49260090e+01  8.31763771e+08  3.41455282e-01  8.31763771e+08 -4.22107726e+01  8.31763771e+08 -1.13741900e+01  8.31763771e+08 -5.35443444e+01 
 8.51138038e+08 -5.49096665e+01  8.51138038e+08  3.33950105e-01  8.51138038e+08 -4.21977542e+01  8.51138038e+08 -1.15597166e+01  8.51138038e+08 -5.35428583e+01 
 8.70963590e+08 -5.48940125e+01  8.70963590e+08  3.26593717e-01  8.70963590e+08 -4.21852805e+01  8.70963590e+08 -1.17458348e+01  8.70963590e+08 -5.35414332e+01 
 8.91250938e+08 -5.48790200e+01  8.91250938e+08  3.19383963e-01  8.91250938e+08 -4.21733305e+01  8.91250938e+08 -1.19325208e+01  8.91250938e+08 -5.35400665e+01 
 9.12010839e+08 -5.48646628e+01  9.12010839e+08  3.12318666e-01  9.12010839e+08 -4.21618836e+01  9.12010839e+08 -1.21197515e+01  9.12010839e+08 -5.35387555e+01 
 9.33254301e+08 -5.48509154e+01  9.33254301e+08  3.05395626e-01  9.33254301e+08 -4.21509203e+01  9.33254301e+08 -1.23075049e+01  9.33254301e+08 -5.35374978e+01 
 9.54992586e+08 -5.48377536e+01  9.54992586e+08  2.98612628e-01  9.54992586e+08 -4.21404214e+01  9.54992586e+08 -1.24957592e+01  9.54992586e+08 -5.35362910e+01 
 9.77237221e+08 -5.48251537e+01  9.77237221e+08  2.91967443e-01  9.77237221e+08 -4.21303685e+01  9.77237221e+08 -1.26844936e+01  9.77237221e+08 -5.35351328e+01 
 1.00000000e+09 -5.48130929e+01  1.00000000e+09  2.85457835e-01  1.00000000e+09 -4.21207438e+01  1.00000000e+09 -1.28736881e+01  1.00000000e+09 -5.35340209e+01 
 1.02329299e+09 -5.48015493e+01  1.02329299e+09  2.79081562e-01  1.02329299e+09 -4.21115301e+01  1.02329299e+09 -1.30633232e+01  1.02329299e+09 -5.35329533e+01 
 1.04712855e+09 -5.47905019e+01  1.04712855e+09  2.72836379e-01  1.04712855e+09 -4.21027110e+01  1.04712855e+09 -1.32533799e+01  1.04712855e+09 -5.35319278e+01 
 1.07151931e+09 -5.47799301e+01  1.07151931e+09  2.66720043e-01  1.07151931e+09 -4.20942703e+01  1.07151931e+09 -1.34438401e+01  1.07151931e+09 -5.35309424e+01 
 1.09647820e+09 -5.47698145e+01  1.09647820e+09  2.60730312e-01  1.09647820e+09 -4.20861928e+01  1.09647820e+09 -1.36346863e+01  1.09647820e+09 -5.35299953e+01 
 1.12201845e+09 -5.47601361e+01  1.12201845e+09  2.54864951e-01  1.12201845e+09 -4.20784636e+01  1.12201845e+09 -1.38259014e+01  1.12201845e+09 -5.35290845e+01 
 1.14815362e+09 -5.47508769e+01  1.14815362e+09  2.49121734e-01  1.14815362e+09 -4.20710683e+01  1.14815362e+09 -1.40174690e+01  1.14815362e+09 -5.35282083e+01 
 1.17489755e+09 -5.47420192e+01  1.17489755e+09  2.43498443e-01  1.17489755e+09 -4.20639934e+01  1.17489755e+09 -1.42093734e+01  1.17489755e+09 -5.35273649e+01 
 1.20226443e+09 -5.47335464e+01  1.20226443e+09  2.37992875e-01  1.20226443e+09 -4.20572254e+01  1.20226443e+09 -1.44015992e+01  1.20226443e+09 -5.35265526e+01 
 1.23026877e+09 -5.47254422e+01  1.23026877e+09  2.32602839e-01  1.23026877e+09 -4.20507517e+01  1.23026877e+09 -1.45941316e+01  1.23026877e+09 -5.35257699e+01 
 1.25892541e+09 -5.47176912e+01  1.25892541e+09  2.27326161e-01  1.25892541e+09 -4.20445600e+01  1.25892541e+09 -1.47869565e+01  1.25892541e+09 -5.35250152e+01 
 1.28824955e+09 -5.47102784e+01  1.28824955e+09  2.22160683e-01  1.28824955e+09 -4.20386386e+01  1.28824955e+09 -1.49800599e+01  1.28824955e+09 -5.35242869e+01 
 1.31825674e+09 -5.47031896e+01  1.31825674e+09  2.17104268e-01  1.31825674e+09 -4.20329762e+01  1.31825674e+09 -1.51734287e+01  1.31825674e+09 -5.35235836e+01 
 1.34896288e+09 -5.46964109e+01  1.34896288e+09  2.12154798e-01  1.34896288e+09 -4.20275618e+01  1.34896288e+09 -1.53670499e+01  1.34896288e+09 -5.35229039e+01 
 1.38038426e+09 -5.46899292e+01  1.38038426e+09  2.07310175e-01  1.38038426e+09 -4.20223852e+01  1.38038426e+09 -1.55609111e+01  1.38038426e+09 -5.35222463e+01 
 1.41253754e+09 -5.46837317e+01  1.41253754e+09  2.02568324e-01  1.41253754e+09 -4.20174361e+01  1.41253754e+09 -1.57550004e+01  1.41253754e+09 -5.35216097e+01 
 1.44543977e+09 -5.46778064e+01  1.44543977e+09  1.97927195e-01  1.44543977e+09 -4.20127050e+01  1.44543977e+09 -1.59493062e+01  1.44543977e+09 -5.35209926e+01 
 1.47910839e+09 -5.46721415e+01  1.47910839e+09  1.93384761e-01  1.47910839e+09 -4.20081828e+01  1.47910839e+09 -1.61438171e+01  1.47910839e+09 -5.35203938e+01 
 1.51356125e+09 -5.46667259e+01  1.51356125e+09  1.88939017e-01  1.51356125e+09 -4.20038604e+01  1.51356125e+09 -1.63385224e+01  1.51356125e+09 -5.35198122e+01 
 1.54881662e+09 -5.46615487e+01  1.54881662e+09  1.84587987e-01  1.54881662e+09 -4.19997295e+01  1.54881662e+09 -1.65334116e+01  1.54881662e+09 -5.35192464e+01 
 1.58489319e+09 -5.46565998e+01  1.58489319e+09  1.80329719e-01  1.58489319e+09 -4.19957818e+01  1.58489319e+09 -1.67284744e+01  1.58489319e+09 -5.35186954e+01 
 1.62181010e+09 -5.46518693e+01  1.62181010e+09  1.76162290e-01  1.62181010e+09 -4.19920096e+01  1.62181010e+09 -1.69237010e+01  1.62181010e+09 -5.35181580e+01 
 1.65958691e+09 -5.46473477e+01  1.65958691e+09  1.72083799e-01  1.65958691e+09 -4.19884054e+01  1.65958691e+09 -1.71190818e+01  1.65958691e+09 -5.35176330e+01 
 1.69824365e+09 -5.46430259e+01  1.69824365e+09  1.68092377e-01  1.69824365e+09 -4.19849620e+01  1.69824365e+09 -1.73146076e+01  1.69824365e+09 -5.35171195e+01 
 1.73780083e+09 -5.46388952e+01  1.73780083e+09  1.64186179e-01  1.73780083e+09 -4.19816725e+01  1.73780083e+09 -1.75102692e+01  1.73780083e+09 -5.35166164e+01 
 1.77827941e+09 -5.46349473e+01  1.77827941e+09  1.60363390e-01  1.77827941e+09 -4.19785303e+01  1.77827941e+09 -1.77060580e+01  1.77827941e+09 -5.35161226e+01 
 1.81970086e+09 -5.46311743e+01  1.81970086e+09  1.56622222e-01  1.81970086e+09 -4.19755292e+01  1.81970086e+09 -1.79019655e+01  1.81970086e+09 -5.35156371e+01 
 1.86208714e+09 -5.46275685e+01  1.86208714e+09  1.52960913e-01  1.86208714e+09 -4.19726631e+01  1.86208714e+09 -1.80979832e+01  1.86208714e+09 -5.35151588e+01 
 1.90546072e+09 -5.46241227e+01  1.90546072e+09  1.49377732e-01  1.90546072e+09 -4.19699262e+01  1.90546072e+09 -1.82941031e+01  1.90546072e+09 -5.35146869e+01 
 1.94984460e+09 -5.46208297e+01  1.94984460e+09  1.45870973e-01  1.94984460e+09 -4.19673130e+01  1.94984460e+09 -1.84903173e+01  1.94984460e+09 -5.35142202e+01 
 1.99526231e+09 -5.46176829e+01  1.99526231e+09  1.42438961e-01  1.99526231e+09 -4.19648182e+01  1.99526231e+09 -1.86866180e+01  1.99526231e+09 -5.35137579e+01 
 2.04173794e+09 -5.46146758e+01  2.04173794e+09  1.39080045e-01  2.04173794e+09 -4.19624367e+01  2.04173794e+09 -1.88829976e+01  2.04173794e+09 -5.35132990e+01 
 2.08929613e+09 -5.46118024e+01  2.08929613e+09  1.35792604e-01  2.08929613e+09 -4.19601637e+01  2.08929613e+09 -1.90794488e+01  2.08929613e+09 -5.35128425e+01 
 2.13796209e+09 -5.46090568e+01  2.13796209e+09  1.32575044e-01  2.13796209e+09 -4.19579945e+01  2.13796209e+09 -1.92759642e+01  2.13796209e+09 -5.35123874e+01 
 2.18776162e+09 -5.46064332e+01  2.18776162e+09  1.29425800e-01  2.18776162e+09 -4.19559248e+01  2.18776162e+09 -1.94725366e+01  2.18776162e+09 -5.35119329e+01 
 2.23872114e+09 -5.46039264e+01  2.23872114e+09  1.26343330e-01  2.23872114e+09 -4.19539503e+01  2.23872114e+09 -1.96691591e+01  2.23872114e+09 -5.35114779e+01 
 2.29086765e+09 -5.46015311e+01  2.29086765e+09  1.23326123e-01  2.29086765e+09 -4.19520670e+01  2.29086765e+09 -1.98658246e+01  2.29086765e+09 -5.35110215e+01 
 2.34422882e+09 -5.45992425e+01  2.34422882e+09  1.20372693e-01  2.34422882e+09 -4.19502709e+01  2.34422882e+09 -2.00625262e+01  2.34422882e+09 -5.35105628e+01 
 2.39883292e+09 -5.45970559e+01  2.39883292e+09  1.17481579e-01  2.39883292e+09 -4.19485585e+01  2.39883292e+09 -2.02592572e+01  2.39883292e+09 -5.35101007e+01 
 2.45470892e+09 -5.45949666e+01  2.45470892e+09  1.14651349e-01  2.45470892e+09 -4.19469261e+01  2.45470892e+09 -2.04560108e+01  2.45470892e+09 -5.35096344e+01 
 2.51188643e+09 -5.45929704e+01  2.51188643e+09  1.11880595e-01  2.51188643e+09 -4.19453704e+01  2.51188643e+09 -2.06527802e+01  2.51188643e+09 -5.35091628e+01 
 2.57039578e+09 -5.45910632e+01  2.57039578e+09  1.09167933e-01  2.57039578e+09 -4.19438883e+01  2.57039578e+09 -2.08495588e+01  2.57039578e+09 -5.35086850e+01 
 2.63026799e+09 -5.45892409e+01  2.63026799e+09  1.06512007e-01  2.63026799e+09 -4.19424766e+01  2.63026799e+09 -2.10463399e+01  2.63026799e+09 -5.35081999e+01 
 2.69153480e+09 -5.45874999e+01  2.69153480e+09  1.03911485e-01  2.69153480e+09 -4.19411325e+01  2.69153480e+09 -2.12431168e+01  2.69153480e+09 -5.35077065e+01 
 2.75422870e+09 -5.45858366e+01  2.75422870e+09  1.01365057e-01  2.75422870e+09 -4.19398531e+01  2.75422870e+09 -2.14398830e+01  2.75422870e+09 -5.35072038e+01 
 2.81838293e+09 -5.45842473e+01  2.81838293e+09  9.88714403e-02  2.81838293e+09 -4.19386359e+01  2.81838293e+09 -2.16366316e+01  2.81838293e+09 -5.35066908e+01 
 2.88403150e+09 -5.45827290e+01  2.88403150e+09  9.64293739e-02  2.88403150e+09 -4.19374782e+01  2.88403150e+09 -2.18333560e+01  2.88403150e+09 -5.35061663e+01 
 2.95120923e+09 -5.45812783e+01  2.95120923e+09  9.40376204e-02  2.95120923e+09 -4.19363777e+01  2.95120923e+09 -2.20300494e+01  2.95120923e+09 -5.35056292e+01 
 3.01995172e+09 -5.45798922e+01  3.01995172e+09  9.16949656e-02  3.01995172e+09 -4.19353321e+01  3.01995172e+09 -2.22267050e+01  3.01995172e+09 -5.35050786e+01 
 3.09029543e+09 -5.45785680e+01  3.09029543e+09  8.94002174e-02  3.09029543e+09 -4.19343392e+01  3.09029543e+09 -2.24233158e+01  3.09029543e+09 -5.35045130e+01 
 3.16227766e+09 -5.45773028e+01  3.16227766e+09  8.71522060e-02  3.16227766e+09 -4.19333970e+01  3.16227766e+09 -2.26198750e+01  3.16227766e+09 -5.35039315e+01 
 3.23593657e+09 -5.45760939e+01  3.23593657e+09  8.49497831e-02  3.23593657e+09 -4.19325034e+01  3.23593657e+09 -2.28163753e+01  3.23593657e+09 -5.35033327e+01 
 3.31131121e+09 -5.45749389e+01  3.31131121e+09  8.27918218e-02  3.31131121e+09 -4.19316567e+01  3.31131121e+09 -2.30128097e+01  3.31131121e+09 -5.35027155e+01 
 3.38844156e+09 -5.45738353e+01  3.38844156e+09  8.06772160e-02  3.38844156e+09 -4.19308551e+01  3.38844156e+09 -2.32091707e+01  3.38844156e+09 -5.35020785e+01 
 3.46736850e+09 -5.45727808e+01  3.46736850e+09  7.86048799e-02  3.46736850e+09 -4.19300969e+01  3.46736850e+09 -2.34054510e+01  3.46736850e+09 -5.35014203e+01 
 3.54813389e+09 -5.45717733e+01  3.54813389e+09  7.65737480e-02  3.54813389e+09 -4.19293804e+01  3.54813389e+09 -2.36016428e+01  3.54813389e+09 -5.35007397e+01 
 3.63078055e+09 -5.45708105e+01  3.63078055e+09  7.45827741e-02  3.63078055e+09 -4.19287043e+01  3.63078055e+09 -2.37977386e+01  3.63078055e+09 -5.35000352e+01 
 3.71535229e+09 -5.45698905e+01  3.71535229e+09  7.26309316e-02  3.71535229e+09 -4.19280671e+01  3.71535229e+09 -2.39937302e+01  3.71535229e+09 -5.34993053e+01 
 3.80189396e+09 -5.45690114e+01  3.80189396e+09  7.07172123e-02  3.80189396e+09 -4.19274675e+01  3.80189396e+09 -2.41896095e+01  3.80189396e+09 -5.34985484e+01 
 3.89045145e+09 -5.45681713e+01  3.89045145e+09  6.88406266e-02  3.89045145e+09 -4.19269041e+01  3.89045145e+09 -2.43853683e+01  3.89045145e+09 -5.34977631e+01 
 3.98107171e+09 -5.45673685e+01  3.98107171e+09  6.70002028e-02  3.98107171e+09 -4.19263759e+01  3.98107171e+09 -2.45809978e+01  3.98107171e+09 -5.34969477e+01 
 4.07380278e+09 -5.45666012e+01  4.07380278e+09  6.51949870e-02  4.07380278e+09 -4.19258818e+01  4.07380278e+09 -2.47764893e+01  4.07380278e+09 -5.34961004e+01 
 4.16869383e+09 -5.45658678e+01  4.16869383e+09  6.34240421e-02  4.16869383e+09 -4.19254206e+01  4.16869383e+09 -2.49718337e+01  4.16869383e+09 -5.34952196e+01 
 4.26579519e+09 -5.45651669e+01  4.26579519e+09  6.16864481e-02  4.26579519e+09 -4.19249914e+01  4.26579519e+09 -2.51670217e+01  4.26579519e+09 -5.34943033e+01 
 4.36515832e+09 -5.45644968e+01  4.36515832e+09  5.99813011e-02  4.36515832e+09 -4.19245934e+01  4.36515832e+09 -2.53620436e+01  4.36515832e+09 -5.34933497e+01 
 4.46683592e+09 -5.45638563e+01  4.46683592e+09  5.83077135e-02  4.46683592e+09 -4.19242256e+01  4.46683592e+09 -2.55568895e+01  4.46683592e+09 -5.34923568e+01 
 4.57088190e+09 -5.45632440e+01  4.57088190e+09  5.66648129e-02  4.57088190e+09 -4.19238874e+01  4.57088190e+09 -2.57515492e+01  4.57088190e+09 -5.34913225e+01 
 4.67735141e+09 -5.45626586e+01  4.67735141e+09  5.50517425e-02  4.67735141e+09 -4.19235780e+01  4.67735141e+09 -2.59460121e+01  4.67735141e+09 -5.34902447e+01 
 4.78630092e+09 -5.45620988e+01  4.78630092e+09  5.34676599e-02  4.78630092e+09 -4.19232967e+01  4.78630092e+09 -2.61402672e+01  4.78630092e+09 -5.34891212e+01 
 4.89778819e+09 -5.45615635e+01  4.89778819e+09  5.19117373e-02  4.89778819e+09 -4.19230430e+01  4.89778819e+09 -2.63343033e+01  4.89778819e+09 -5.34879497e+01 
 5.01187234e+09 -5.45610515e+01  5.01187234e+09  5.03831610e-02  5.01187234e+09 -4.19228163e+01  5.01187234e+09 -2.65281087e+01  5.01187234e+09 -5.34867276e+01 
 5.12861384e+09 -5.45605619e+01  5.12861384e+09  4.88811310e-02  5.12861384e+09 -4.19226162e+01  5.12861384e+09 -2.67216713e+01  5.12861384e+09 -5.34854526e+01 
 5.24807460e+09 -5.45600934e+01  5.24807460e+09  4.74048602e-02  5.24807460e+09 -4.19224422e+01  5.24807460e+09 -2.69149787e+01  5.24807460e+09 -5.34841220e+01 
 5.37031796e+09 -5.45596452e+01  5.37031796e+09  4.59535749e-02  5.37031796e+09 -4.19222940e+01  5.37031796e+09 -2.71080179e+01  5.37031796e+09 -5.34827330e+01 
 5.49540874e+09 -5.45592163e+01  5.49540874e+09  4.45265137e-02  5.49540874e+09 -4.19221712e+01  5.49540874e+09 -2.73007755e+01  5.49540874e+09 -5.34812828e+01 
 5.62341325e+09 -5.45588058e+01  5.62341325e+09  4.31229273e-02  5.62341325e+09 -4.19220736e+01  5.62341325e+09 -2.74932376e+01  5.62341325e+09 -5.34797685e+01 
 5.75439937e+09 -5.45584128e+01  5.75439937e+09  4.17420783e-02  5.75439937e+09 -4.19220010e+01  5.75439937e+09 -2.76853900e+01  5.75439937e+09 -5.34781869e+01 
 5.88843655e+09 -5.45580366e+01  5.88843655e+09  4.03832408e-02  5.88843655e+09 -4.19219532e+01  5.88843655e+09 -2.78772179e+01  5.88843655e+09 -5.34765348e+01 
 6.02559586e+09 -5.45576762e+01  6.02559586e+09  3.90457000e-02  6.02559586e+09 -4.19219301e+01  6.02559586e+09 -2.80687057e+01  6.02559586e+09 -5.34748089e+01 
 6.16595002e+09 -5.45573310e+01  6.16595002e+09  3.77287518e-02  6.16595002e+09 -4.19219317e+01  6.16595002e+09 -2.82598376e+01  6.16595002e+09 -5.34730056e+01 
 6.30957344e+09 -5.45570003e+01  6.30957344e+09  3.64317024e-02  6.30957344e+09 -4.19219580e+01  6.30957344e+09 -2.84505972e+01  6.30957344e+09 -5.34711213e+01 
 6.45654229e+09 -5.45566832e+01  6.45654229e+09  3.51538683e-02  6.45654229e+09 -4.19220090e+01  6.45654229e+09 -2.86409674e+01  6.45654229e+09 -5.34691521e+01 
 6.60693448e+09 -5.45563792e+01  6.60693448e+09  3.38945754e-02  6.60693448e+09 -4.19220849e+01  6.60693448e+09 -2.88309305e+01  6.60693448e+09 -5.34670942e+01 
 6.76082975e+09 -5.45560877e+01  6.76082975e+09  3.26531593e-02  6.76082975e+09 -4.19221857e+01  6.76082975e+09 -2.90204683e+01  6.76082975e+09 -5.34649433e+01 
 6.91830971e+09 -5.45558079e+01  6.91830971e+09  3.14289643e-02  6.91830971e+09 -4.19223117e+01  6.91830971e+09 -2.92095618e+01  6.91830971e+09 -5.34626952e+01 
 7.07945784e+09 -5.45555394e+01  7.07945784e+09  3.02213436e-02  7.07945784e+09 -4.19224631e+01  7.07945784e+09 -2.93981916e+01  7.07945784e+09 -5.34603452e+01 
 7.24435960e+09 -5.45552815e+01  7.24435960e+09  2.90296587e-02  7.24435960e+09 -4.19226403e+01  7.24435960e+09 -2.95863374e+01  7.24435960e+09 -5.34578888e+01 
 7.41310241e+09 -5.45550337e+01  7.41310241e+09  2.78532793e-02  7.41310241e+09 -4.19228437e+01  7.41310241e+09 -2.97739784e+01  7.41310241e+09 -5.34553211e+01 
 7.58577575e+09 -5.45547955e+01  7.58577575e+09  2.66915825e-02  7.58577575e+09 -4.19230735e+01  7.58577575e+09 -2.99610929e+01  7.58577575e+09 -5.34526368e+01 
 7.76247117e+09 -5.45545664e+01  7.76247117e+09  2.55439529e-02  7.76247117e+09 -4.19233304e+01  7.76247117e+09 -3.01476587e+01  7.76247117e+09 -5.34498308e+01 
 7.94328235e+09 -5.45543459e+01  7.94328235e+09  2.44097824e-02  7.94328235e+09 -4.19236149e+01  7.94328235e+09 -3.03336527e+01  7.94328235e+09 -5.34468975e+01 
 8.12830516e+09 -5.45541335e+01  8.12830516e+09  2.32884693e-02  8.12830516e+09 -4.19239275e+01  8.12830516e+09 -3.05190513e+01  8.12830516e+09 -5.34438311e+01 
 8.31763771e+09 -5.45539289e+01  8.31763771e+09  2.21794185e-02  8.31763771e+09 -4.19242689e+01  8.31763771e+09 -3.07038298e+01  8.31763771e+09 -5.34406256e+01 
 8.51138038e+09 -5.45537315e+01  8.51138038e+09  2.10820408e-02  8.51138038e+09 -4.19246398e+01  8.51138038e+09 -3.08879632e+01  8.51138038e+09 -5.34372747e+01 
 8.70963590e+09 -5.45535409e+01  8.70963590e+09  1.99957532e-02  8.70963590e+09 -4.19250409e+01  8.70963590e+09 -3.10714253e+01  8.70963590e+09 -5.34337719e+01 
 8.91250938e+09 -5.45533569e+01  8.91250938e+09  1.89199778e-02  8.91250938e+09 -4.19254731e+01  8.91250938e+09 -3.12541894e+01  8.91250938e+09 -5.34301105e+01 
 9.12010839e+09 -5.45531788e+01  9.12010839e+09  1.78541419e-02  9.12010839e+09 -4.19259373e+01  9.12010839e+09 -3.14362280e+01  9.12010839e+09 -5.34262834e+01 
 9.33254301e+09 -5.45530065e+01  9.33254301e+09  1.67976778e-02  9.33254301e+09 -4.19264345e+01  9.33254301e+09 -3.16175126e+01  9.33254301e+09 -5.34222832e+01 
 9.54992586e+09 -5.45528396e+01  9.54992586e+09  1.57500222e-02  9.54992586e+09 -4.19269656e+01  9.54992586e+09 -3.17980143e+01  9.54992586e+09 -5.34181023e+01 
 9.77237221e+09 -5.45526776e+01  9.77237221e+09  1.47106160e-02  9.77237221e+09 -4.19275317e+01  9.77237221e+09 -3.19777031e+01  9.77237221e+09 -5.34137328e+01 
 1.00000000e+10 -5.45525204e+01  1.00000000e+10  1.36789042e-02  1.00000000e+10 -4.19281341e+01  1.00000000e+10 -3.21565484e+01  1.00000000e+10 -5.34091663e+01 
